Row_ID,Order_ID,Order_Date,Order_month,Order_year,Ship_Date,Ship_Mode,Shipping_duration,Customer_ID,Customer_Name,Segment,Country,City,State,Postal_Code,Region,Product_ID,Category,Sub_Category,Product_Name,Sales,Quantity,Discount,Profit,Profit_margine
1013,CA-2017-118437,17-06-2017,Jun,2017,21-06-2017,Second Class,4,PF-19165,Philip Fox,Consumer,United States,Olympia,Washington,98502    ,West,OFF-ST-10003722,Office Supplies,Storage,Project Tote Personal File,14.00,1.00,0%,4.07,29%
1014,US-2015-126214,21-12-2015,Dec,2015,24-12-2015,Second Class,3,JS-15880,John Stevenson,Consumer,United States,Seattle,Washington,98103    ,West,FUR-TA-10003748,Furniture,Tables,Bevis 36 x 72 Conference Tables,1618.40,13.00,0%,356.04,22%
1015,US-2015-126214,21-12-2015,Dec,2015,24-12-2015,Second Class,3,JS-15880,John Stevenson,Consumer,United States,Seattle,Washington,98103    ,West,TEC-AC-10003198,Technology,Accessories,Enermax Acrylux Wireless Keyboard,99.60,1.00,0%,36.85,37%
1016,CA-2015-133025,17-09-2015,Sep,2015,19-09-2015,Second Class,2,MO-17800,Meg O'Connel,Home Office,United States,Los Angeles,California,90036    ,West,OFF-PA-10004100,Office Supplies,Paper,Xerox 216,32.40,5.00,0%,15.55,48%
1017,CA-2015-108665,06-07-2015,Jul,2015,10-07-2015,Standard Class,4,KM-16225,Kalyca Meade,Corporate,United States,New York City,New York,10011    ,East,FUR-FU-10002191,Furniture,Furnishings,G.E. Halogen Desk Lamp Bulbs,14.00,2.00,0%,6.70,48%
1018,CA-2015-108665,06-07-2015,Jul,2015,10-07-2015,Standard Class,4,KM-16225,Kalyca Meade,Corporate,United States,New York City,New York,10011    ,East,FUR-FU-10000965,Furniture,Furnishings,"Howard Miller 11-1/2"" Diameter Ridgewood Wall Clock",155.80,3.00,0%,63.89,41%
1019,CA-2015-108665,06-07-2015,Jul,2015,10-07-2015,Standard Class,4,KM-16225,Kalyca Meade,Corporate,United States,New York City,New York,10011    ,East,TEC-PH-10004188,Technology,Phones,OtterBox Commuter Series Case - Samsung Galaxy S4,125.00,5.00,0%,2.50,2%
1020,CA-2015-108665,06-07-2015,Jul,2015,10-07-2015,Standard Class,4,KM-16225,Kalyca Meade,Corporate,United States,New York City,New York,10011    ,East,OFF-ST-10001526,Office Supplies,Storage,Iceberg Mobile Mega Data/Printer Cart ,601.70,5.00,0%,156.43,26%
1021,CA-2015-124450,27-04-2015,Apr,2015,03-05-2015,Standard Class,6,GT-14710,Greg Tran,Consumer,United States,Washington,District of Columbia,20016    ,East,OFF-AR-10001166,Office Supplies,Art,Staples in misc. colors,22.70,3.00,0%,8.87,39%
1022,CA-2015-124450,27-04-2015,Apr,2015,03-05-2015,Standard Class,6,GT-14710,Greg Tran,Consumer,United States,Washington,District of Columbia,20016    ,East,FUR-CH-10000309,Furniture,Chairs,Global Comet Stacking Arm Chair,1267.50,3.00,0%,316.88,25%
1023,CA-2015-124450,27-04-2015,Apr,2015,03-05-2015,Standard Class,6,GT-14710,Greg Tran,Consumer,United States,Washington,District of Columbia,20016    ,East,TEC-MA-10004212,Technology,Machines,Cisco SPA525G2 5-Line IP Phone,1379.90,8.00,0%,648.56,47%
1024,CA-2015-167269,16-06-2015,Jun,2015,20-06-2015,Standard Class,4,PB-19150,Philip Brown,Consumer,United States,Philadelphia,Pennsylvania,19134    ,East,OFF-EN-10003072,Office Supplies,Envelopes,Peel & Seel Envelopes,6.20,2.00,20%,2.17,35%
1025,CA-2017-106964,17-12-2017,Dec,2017,20-12-2017,First Class,3,HR-14770,Hallie Redmond,Home Office,United States,Los Angeles,California,90045    ,West,OFF-BI-10000320,Office Supplies,Binders,GBC Plastic Binding Combs,11.80,2.00,20%,4.28,36%
1026,CA-2016-126529,11-01-2016,Jan,2016,13-01-2016,Second Class,2,DE-13255,Deanra Eno,Home Office,United States,Springfield,Ohio,45503    ,East,OFF-PA-10001166,Office Supplies,Paper,Xerox 2,15.60,3.00,20%,5.44,35%
1027,CA-2016-126529,11-01-2016,Jan,2016,13-01-2016,Second Class,2,DE-13255,Deanra Eno,Home Office,United States,Springfield,Ohio,45503    ,East,OFF-PA-10003656,Office Supplies,Paper,Xerox 1935,63.30,3.00,20%,20.58,33%
1028,CA-2016-126529,11-01-2016,Jan,2016,13-01-2016,Second Class,2,DE-13255,Deanra Eno,Home Office,United States,Springfield,Ohio,45503    ,East,TEC-PH-10000148,Technology,Phones,Cyber Acoustics AC-202b Speech Recognition Stereo Headset,15.60,2.00,40%,-9.87,-63%
1029,CA-2014-163552,11-07-2014,Jul,2014,15-07-2014,Standard Class,4,LA-16780,Laura Armstrong,Corporate,United States,Hackensack,New Jersey,7601    ,East,OFF-PA-10000474,Office Supplies,Paper,Easy-staple paper,177.20,5.00,0%,83.28,47%
1030,CA-2014-163552,11-07-2014,Jul,2014,15-07-2014,Standard Class,4,LA-16780,Laura Armstrong,Corporate,United States,Hackensack,New Jersey,7601    ,East,TEC-PH-10003885,Technology,Phones,Cisco SPA508G,198.00,3.00,0%,57.41,29%
1031,CA-2014-163552,11-07-2014,Jul,2014,15-07-2014,Standard Class,4,LA-16780,Laura Armstrong,Corporate,United States,Hackensack,New Jersey,7601    ,East,FUR-CH-10003379,Furniture,Chairs,Global Commerce Series High-Back Swivel/Tilt Chairs,854.90,3.00,0%,213.74,25%
1032,CA-2014-163552,11-07-2014,Jul,2014,15-07-2014,Standard Class,4,LA-16780,Laura Armstrong,Corporate,United States,Hackensack,New Jersey,7601    ,East,FUR-FU-10000629,Furniture,Furnishings,9-3/4 Diameter Round Wall Clock,124.10,9.00,0%,52.13,42%
1033,CA-2014-163552,11-07-2014,Jul,2014,15-07-2014,Standard Class,4,LA-16780,Laura Armstrong,Corporate,United States,Hackensack,New Jersey,7601    ,East,OFF-LA-10001175,Office Supplies,Labels,Avery 514,14.40,5.00,0%,7.06,49%
1034,CA-2016-109820,20-11-2016,Nov,2016,22-11-2016,First Class,2,AG-10390,Allen Goldenen,Consumer,United States,Cincinnati,Ohio,45231    ,East,OFF-PA-10000955,Office Supplies,Paper,Southworth 25% Cotton Granite Paper & Envelopes,15.70,3.00,20%,5.10,33%
1035,CA-2016-109820,20-11-2016,Nov,2016,22-11-2016,First Class,2,AG-10390,Allen Goldenen,Consumer,United States,Cincinnati,Ohio,45231    ,East,OFF-BI-10003460,Office Supplies,Binders,Acco 3-Hole Punch,2.60,2.00,70%,-1.93,-73%
1036,CA-2016-109820,20-11-2016,Nov,2016,22-11-2016,First Class,2,AG-10390,Allen Goldenen,Consumer,United States,Cincinnati,Ohio,45231    ,East,OFF-BI-10000474,Office Supplies,Binders,Avery Recycled Flexi-View Covers for Binding Systems,14.40,3.00,70%,-10.58,-73%
1037,CA-2016-113061,22-04-2016,Apr,2016,26-04-2016,Standard Class,4,EL-13735,Ed Ludwig,Home Office,United States,Jefferson City,Missouri,65109    ,Central,FUR-FU-10003975,Furniture,Furnishings,Eldon Advantage Chair Mats for Low to Medium Pile Carpets,86.60,2.00,0%,8.66,10%
1038,CA-2015-127418,13-06-2015,Jun,2015,14-06-2015,First Class,1,JJ-15445,Jennifer Jackson,Consumer,United States,Los Angeles,California,90004    ,West,OFF-BI-10003707,Office Supplies,Binders,Aluminum Screw Posts,36.60,3.00,20%,13.73,38%
1039,CA-2017-121818,20-11-2017,Nov,2017,21-11-2017,First Class,1,JH-15430,Jennifer Halladay,Consumer,United States,Burlington,North Carolina,27217    ,South,OFF-AR-10000203,Office Supplies,Art,Newell 336,24.00,7.00,20%,2.70,11%
1040,CA-2017-121818,20-11-2017,Nov,2017,21-11-2017,First Class,1,JH-15430,Jennifer Halladay,Consumer,United States,Burlington,North Carolina,27217    ,South,OFF-AR-10004790,Office Supplies,Art,Staples in misc. colors,28.70,3.00,20%,1.80,6%
1041,CA-2016-127670,20-03-2016,Mar,2016,24-03-2016,Standard Class,4,RD-19660,Robert Dilbeck,Home Office,United States,Saint Peters,Missouri,63376    ,Central,FUR-TA-10001095,Furniture,Tables,Chromcraft Round Conference Tables,697.20,4.00,0%,146.40,21%
1042,CA-2016-102981,06-09-2016,Sep,2016,09-09-2016,Second Class,3,MO-17500,Mary O'Rourke,Consumer,United States,New York City,New York,10035    ,East,TEC-AC-10004761,Technology,Accessories,Maxell 4.7GB DVD+RW 3/Pack,31.90,2.00,0%,11.15,35%
1043,CA-2016-102981,06-09-2016,Sep,2016,09-09-2016,Second Class,3,MO-17500,Mary O'Rourke,Consumer,United States,New York City,New York,10035    ,East,FUR-BO-10001811,Furniture,Bookcases,"Atlantic Metals Mobile 5-Shelf Bookcases, Custom Colors",722.40,3.00,20%,90.29,13%
1044,CA-2017-115651,09-07-2017,Jul,2017,12-07-2017,First Class,3,NS-18640,Noel Staavos,Corporate,United States,Chicago,Illinois,60610    ,Central,OFF-AR-10001130,Office Supplies,Art,"Quartet Alpha White Chalk, 12/Pack",8.80,5.00,20%,2.98,34%
1045,CA-2017-115651,09-07-2017,Jul,2017,12-07-2017,First Class,3,NS-18640,Noel Staavos,Corporate,United States,Chicago,Illinois,60610    ,Central,OFF-AP-10000055,Office Supplies,Appliances,Belkin F9S820V06 8 Outlet Surge,58.50,9.00,80%,-146.16,-250%
1046,CA-2017-152702,12-10-2017,Oct,2017,16-10-2017,Standard Class,4,SN-20710,Steve Nguyen,Home Office,United States,Rockford,Illinois,61107    ,Central,FUR-CH-10002304,Furniture,Chairs,"Global Stack Chair without Arms, Black",254.60,14.00,30%,-18.19,-7%
1047,CA-2016-169103,08-03-2016,Mar,2016,13-03-2016,Standard Class,5,ZC-21910,Zuschuss Carroll,Consumer,United States,Miami,Florida,33142    ,South,TEC-PH-10001530,Technology,Phones,Cisco Unified IP Phone 7945G VoIP phone,1364.00,5.00,20%,85.25,6%
1048,CA-2016-169103,08-03-2016,Mar,2016,13-03-2016,Standard Class,5,ZC-21910,Zuschuss Carroll,Consumer,United States,Miami,Florida,33142    ,South,FUR-FU-10004006,Furniture,Furnishings,"Deflect-o DuraMat Lighweight, Studded, Beveled Mat for Low Pile Carpeting",102.40,3.00,20%,-3.84,-4%
1049,CA-2014-139192,27-05-2014,May,2014,01-06-2014,Second Class,5,LC-16885,Lena Creighton,Consumer,United States,San Francisco,California,94109    ,West,TEC-PH-10000486,Technology,Phones,Plantronics HL10 Handset Lifter,1113.50,12.00,20%,125.27,11%
1050,CA-2014-139192,27-05-2014,May,2014,01-06-2014,Second Class,5,LC-16885,Lena Creighton,Consumer,United States,San Francisco,California,94109    ,West,TEC-AC-10001606,Technology,Accessories,Logitech Wireless Performance Mouse MX for PC and Mac,100.00,1.00,0%,38.00,38%
1051,US-2015-153500,03-07-2015,Jul,2015,05-07-2015,First Class,2,DG-13300,Deirdre Greer,Corporate,United States,Philadelphia,Pennsylvania,19134    ,East,FUR-FU-10000293,Furniture,Furnishings,Eldon Antistatic Chair Mats for Low to Medium Pile Carpets,168.50,2.00,20%,-29.48,-18%
1052,US-2015-153500,03-07-2015,Jul,2015,05-07-2015,First Class,2,DG-13300,Deirdre Greer,Corporate,United States,Philadelphia,Pennsylvania,19134    ,East,OFF-PA-10001307,Office Supplies,Paper,"Important Message Pads, 50 4-1/4 x 5-1/2 Forms per Pad",6.70,2.00,20%,2.44,36%
1053,US-2015-153500,03-07-2015,Jul,2015,05-07-2015,First Class,2,DG-13300,Deirdre Greer,Corporate,United States,Philadelphia,Pennsylvania,19134    ,East,FUR-FU-10004460,Furniture,Furnishings,"Howard Miller 12"" Round Wall Clock",282.90,9.00,20%,56.58,20%
1054,CA-2015-110667,04-04-2015,Apr,2015,08-04-2015,Standard Class,4,NF-18595,Nicole Fjeld,Home Office,United States,New York City,New York,10009    ,East,OFF-AR-10000716,Office Supplies,Art,DIXON Ticonderoga Erasable Checking Pencils,11.20,2.00,0%,4.35,39%
1055,CA-2015-110667,04-04-2015,Apr,2015,08-04-2015,Standard Class,4,NF-18595,Nicole Fjeld,Home Office,United States,New York City,New York,10009    ,East,FUR-FU-10004622,Furniture,Furnishings,Eldon Advantage Foldable Chair Mats for Low Pile Carpets,108.40,2.00,0%,22.76,21%
1056,CA-2015-110667,04-04-2015,Apr,2015,08-04-2015,Standard Class,4,NF-18595,Nicole Fjeld,Home Office,United States,New York City,New York,10009    ,East,OFF-BI-10002735,Office Supplies,Binders,GBC Prestige Therm-A-Bind Covers,82.30,3.00,20%,27.79,34%
1057,CA-2015-110667,04-04-2015,Apr,2015,08-04-2015,Standard Class,4,NF-18595,Nicole Fjeld,Home Office,United States,New York City,New York,10009    ,East,OFF-BI-10003529,Office Supplies,Binders,Avery Round Ring Poly Binders,9.10,4.00,20%,3.29,36%
1058,CA-2017-167150,10-12-2017,Dec,2017,17-12-2017,Standard Class,7,BP-11185,Ben Peterman,Corporate,United States,San Diego,California,92037    ,West,OFF-BI-10001097,Office Supplies,Binders,Avery Hole Reinforcements,19.90,4.00,20%,7.23,36%
1059,CA-2017-167150,10-12-2017,Dec,2017,17-12-2017,Standard Class,7,BP-11185,Ben Peterman,Corporate,United States,San Diego,California,92037    ,West,OFF-BI-10001597,Office Supplies,Binders,"Wilson Jones Ledger-Size, Piano-Hinge Binder, 2"", Blue",65.60,2.00,20%,22.95,35%
1060,CA-2016-105284,24-11-2016,Nov,2016,01-12-2016,Standard Class,7,MG-17650,Matthew Grinstein,Home Office,United States,Philadelphia,Pennsylvania,19143    ,East,OFF-FA-10001754,Office Supplies,Fasteners,Stockwell Gold Paper Clips,4.40,3.00,20%,1.60,36%
1061,US-2015-125374,23-03-2015,Mar,2015,29-03-2015,Standard Class,6,JD-16060,Julia Dunbar,Consumer,United States,Houston,Texas,77095    ,Central,FUR-CH-10003396,Furniture,Chairs,Global Deluxe Steno Chair,107.80,2.00,30%,-29.25,-27%
1062,CA-2015-161263,16-04-2015,Apr,2015,21-04-2015,Standard Class,5,TS-21160,Theresa Swint,Corporate,United States,Toledo,Ohio,43615    ,East,OFF-AP-10002350,Office Supplies,Appliances,Belkin F9H710-06 7 Outlet SurgeMaster Surge Protector,45.20,3.00,20%,4.52,10%
1063,CA-2015-161263,16-04-2015,Apr,2015,21-04-2015,Standard Class,5,TS-21160,Theresa Swint,Corporate,United States,Toledo,Ohio,43615    ,East,OFF-FA-10004838,Office Supplies,Fasteners,"Super Bands, 12/Pack",10.40,7.00,20%,-2.21,-21%
1064,CA-2015-161263,16-04-2015,Apr,2015,21-04-2015,Standard Class,5,TS-21160,Theresa Swint,Corporate,United States,Toledo,Ohio,43615    ,East,OFF-AR-10004757,Office Supplies,Art,Crayola Colored Pencils,7.90,3.00,20%,1.28,16%
1065,CA-2015-161263,16-04-2015,Apr,2015,21-04-2015,Standard Class,5,TS-21160,Theresa Swint,Corporate,United States,Toledo,Ohio,43615    ,East,TEC-PH-10002115,Technology,Phones,Plantronics 81402,118.80,3.00,40%,-27.72,-23%
1066,CA-2015-161263,16-04-2015,Apr,2015,21-04-2015,Standard Class,5,TS-21160,Theresa Swint,Corporate,United States,Toledo,Ohio,43615    ,East,OFF-FA-10003059,Office Supplies,Fasteners,Assorted Color Push Pins,1.40,1.00,20%,0.24,16%
1067,CA-2015-161263,16-04-2015,Apr,2015,21-04-2015,Standard Class,5,TS-21160,Theresa Swint,Corporate,United States,Toledo,Ohio,43615    ,East,OFF-BI-10004330,Office Supplies,Binders,"GBC Velobind Prepunched Cover Sets, Regency Series",55.50,5.00,70%,-46.23,-83%
1068,CA-2016-157686,01-10-2016,Oct,2016,02-10-2016,First Class,1,BD-11620,Brian DeCherney,Consumer,United States,San Francisco,California,94122    ,West,FUR-CH-10001146,Furniture,Chairs,"Global Value Mid-Back Manager's Chair, Gray",194.80,4.00,20%,12.18,6%
1069,US-2017-139955,28-09-2017,Sep,2017,30-09-2017,Second Class,2,CM-12160,Charles McCrossin,Consumer,United States,Brownsville,Texas,78521    ,Central,OFF-SU-10001935,Office Supplies,Supplies,Staple remover,1.70,1.00,20%,-0.35,-20%
1070,US-2015-150161,25-07-2015,Jul,2015,29-07-2015,Standard Class,4,RB-19795,Ross Baird,Home Office,United States,Philadelphia,Pennsylvania,19143    ,East,OFF-BI-10001524,Office Supplies,Binders,GBC Premium Transparent Covers with Diagonal Lined Pattern,25.20,4.00,70%,-18.46,-73%
1071,CA-2015-144652,20-11-2015,Nov,2015,26-11-2015,Standard Class,6,SN-20560,Skye Norling,Home Office,United States,Los Angeles,California,90008    ,West,OFF-AR-10003732,Office Supplies,Art,Newell 333,19.50,7.00,0%,5.06,26%
1072,CA-2016-152814,28-04-2016,Apr,2016,02-05-2016,Standard Class,4,EH-14005,Erica Hernandez,Home Office,United States,Denver,Colorado,80219    ,West,OFF-PA-10001970,Office Supplies,Paper,Xerox 1881,29.50,3.00,20%,9.95,34%
1073,CA-2017-106943,14-11-2017,Nov,2017,19-11-2017,Standard Class,5,FO-14305,Frank Olsen,Consumer,United States,New York City,New York,10035    ,East,OFF-BI-10003669,Office Supplies,Binders,3M Organizer Strips,8.60,2.00,20%,3.02,35%
1074,CA-2016-134348,12-11-2016,Nov,2016,19-11-2016,Standard Class,7,MS-17710,Maurice Satty,Consumer,United States,Mesa,Arizona,85204    ,West,OFF-BI-10003727,Office Supplies,Binders,Avery Durable Slant Ring Binders With Label Holder,6.30,5.00,70%,-4.60,-73%
1075,CA-2016-134348,12-11-2016,Nov,2016,19-11-2016,Standard Class,7,MS-17710,Maurice Satty,Consumer,United States,Mesa,Arizona,85204    ,West,OFF-BI-10004967,Office Supplies,Binders,Round Ring Binders,4.40,7.00,70%,-3.35,-77%
1076,CA-2016-134348,12-11-2016,Nov,2016,19-11-2016,Standard Class,7,MS-17710,Maurice Satty,Consumer,United States,Mesa,Arizona,85204    ,West,TEC-AC-10003447,Technology,Accessories,Micropad Numeric Keypads,32.00,2.00,20%,2.00,6%
1077,CA-2016-161781,29-09-2016,Sep,2016,30-09-2016,First Class,1,CC-12100,Chad Cunningham,Home Office,United States,Columbus,Indiana,47201    ,Central,OFF-AR-10000255,Office Supplies,Art,Newell 328,40.90,7.00,0%,10.63,26%
1078,CA-2017-132521,23-09-2017,Sep,2017,25-09-2017,Second Class,2,DW-13540,Don Weiss,Consumer,United States,Seattle,Washington,98105    ,West,OFF-AP-10002191,Office Supplies,Appliances,Belkin 8 Outlet SurgeMaster II Gold Surge Protector,120.00,2.00,0%,33.59,28%
1079,CA-2017-132521,23-09-2017,Sep,2017,25-09-2017,Second Class,2,DW-13540,Don Weiss,Consumer,United States,Seattle,Washington,98105    ,West,OFF-ST-10001325,Office Supplies,Storage,Sterilite Officeware Hinged File Box,31.40,3.00,0%,8.49,27%
1080,CA-2017-132521,23-09-2017,Sep,2017,25-09-2017,Second Class,2,DW-13540,Don Weiss,Consumer,United States,Seattle,Washington,98105    ,West,OFF-BI-10000404,Office Supplies,Binders,Avery Printable Repositionable Plastic Tabs,6.90,1.00,20%,2.32,34%
1081,CA-2015-110016,29-11-2015,Nov,2015,04-12-2015,Standard Class,5,BT-11395,Bill Tyler,Corporate,United States,Detroit,Michigan,48227    ,Central,OFF-PA-10000349,Office Supplies,Paper,Easy-staple paper,19.90,4.00,0%,9.36,47%
1082,CA-2015-110016,29-11-2015,Nov,2015,04-12-2015,Standard Class,5,BT-11395,Bill Tyler,Corporate,United States,Detroit,Michigan,48227    ,Central,FUR-CH-10002880,Furniture,Chairs,"Global High-Back Leather Tilter, Burgundy",1106.90,9.00,0%,121.76,11%
1083,US-2016-143819,01-03-2016,Mar,2016,05-03-2016,Standard Class,4,KD-16270,Karen Daniels,Consumer,United States,Yonkers,New York,10701    ,East,FUR-TA-10001095,Furniture,Tables,Chromcraft Round Conference Tables,836.60,8.00,40%,-264.92,-32%
1084,US-2016-143819,01-03-2016,Mar,2016,05-03-2016,Standard Class,4,KD-16270,Karen Daniels,Consumer,United States,Yonkers,New York,10701    ,East,OFF-PA-10003127,Office Supplies,Paper,Easy-staple paper,26.40,1.00,0%,12.13,46%
1085,US-2016-143819,01-03-2016,Mar,2016,05-03-2016,Standard Class,4,KD-16270,Karen Daniels,Consumer,United States,Yonkers,New York,10701    ,East,OFF-ST-10003208,Office Supplies,Storage,Adjustable Depth Letter/Legal Cart,362.90,2.00,0%,105.25,29%
1086,US-2016-143819,01-03-2016,Mar,2016,05-03-2016,Standard Class,4,KD-16270,Karen Daniels,Consumer,United States,Yonkers,New York,10701    ,East,TEC-MA-10003979,Technology,Machines,Ativa V4110MDD Micro-Cut Shredder,4899.90,7.00,0%,2400.97,49%
1087,CA-2016-167584,12-08-2016,Aug,2016,12-08-2016,Same Day,0,LC-16870,Lena Cacioppo,Consumer,United States,Des Moines,Iowa,50315    ,Central,OFF-PA-10000029,Office Supplies,Paper,Xerox 224,6.50,1.00,0%,3.11,48%
1088,CA-2016-166163,15-08-2016,Aug,2016,20-08-2016,Second Class,5,CY-12745,Craig Yedwab,Corporate,United States,Oakland,California,94601    ,West,TEC-PH-10004896,Technology,Phones,Nokia Lumia 521 (T-Mobile),72.00,3.00,20%,7.20,10%
1089,CA-2016-166163,15-08-2016,Aug,2016,20-08-2016,Second Class,5,CY-12745,Craig Yedwab,Corporate,United States,Oakland,California,94601    ,West,OFF-LA-10000452,Office Supplies,Labels,Avery 488,3.20,1.00,0%,1.51,48%
1090,CA-2017-158407,04-06-2017,Jun,2017,10-06-2017,Standard Class,6,LW-16990,Lindsay Williams,Corporate,United States,Monroe,North Carolina,28110    ,South,FUR-FU-10001967,Furniture,Furnishings,Telescoping Adjustable Floor Lamp,32.00,2.00,20%,2.00,6%
1091,CA-2017-158407,04-06-2017,Jun,2017,10-06-2017,Standard Class,6,LW-16990,Lindsay Williams,Corporate,United States,Monroe,North Carolina,28110    ,South,TEC-PH-10001819,Technology,Phones,Innergie mMini Combo Duo USB Travel Charging Kit,72.00,2.00,20%,25.19,35%
1092,CA-2015-143490,06-12-2015,Dec,2015,13-12-2015,Standard Class,7,NP-18325,Naresj Patel,Consumer,United States,San Diego,California,92105    ,West,OFF-AR-10002952,Office Supplies,Art,Stanley Contemporary Battery Pencil Sharpeners,120.20,9.00,0%,33.64,28%
1093,CA-2015-143490,06-12-2015,Dec,2015,13-12-2015,Standard Class,7,NP-18325,Naresj Patel,Consumer,United States,San Diego,California,92105    ,West,TEC-PH-10000576,Technology,Phones,AT&T 1080 Corded phone,219.20,2.00,20%,19.18,9%
1094,CA-2015-165085,27-12-2015,Dec,2015,31-12-2015,Standard Class,4,BT-11485,Brad Thomas,Home Office,United States,Clinton,Maryland,20735    ,East,OFF-PA-10000605,Office Supplies,Paper,Xerox 1950,28.90,5.00,0%,14.16,49%
